match_id,team1,team2,toss_winner,toss_decision,venue,match_winner,team1_win,team1_strength,team2_strength,strength_diff
501225,134,1414,134,field,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.42857142857142855,0.07781155015197566
501226,129,1419,1419,field,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.2826086956521739,0.28485162180814355
501227,252,1,1,field,Feroz Shah Kotla,1,0,0.45692883895131087,0.4925925925925926,-0.035663753641281715
501228,1419,129,1419,bat,Dr DY Patil Sports Academy,129,0,0.2826086956521739,0.5674603174603174,-0.28485162180814355
501229,1414,2,1414,field,Nehru Stadium,2,0,0.42857142857142855,0.46494464944649444,-0.03637322087506589
501230,252,6,252,field,Feroz Shah Kotla,6,0,0.45692883895131087,0.5151515151515151,-0.05822267620020427
501231,134,3,134,field,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.5523465703971119,-0.04596359167370767
501232,1,1419,1419,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.2826086956521739,0.2099838969404187
501233,1414,252,252,bat,Nehru Stadium,252,0,0.42857142857142855,0.45692883895131087,-0.02835741037988232
501234,6,494,6,field,Eden Gardens,6,1,0.5151515151515151,0.4659090909090909,0.049242424242424254
501235,134,1419,134,field,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.2826086956521739,0.22377428307123032
501236,129,2,129,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.46494464944649444,0.102515668013823
501237,3,494,494,field,Wankhede Stadium,3,1,0.5523465703971119,0.4659090909090909,0.086437479488021
501238,252,1414,1414,field,Feroz Shah Kotla,1414,0,0.45692883895131087,0.42857142857142855,0.02835741037988232
501239,2,6,2,field,"Rajiv Gandhi International Stadium, Uppal",6,0,0.46494464944649444,0.5151515151515151,-0.0502068657050207
501240,129,134,134,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.5063829787234042,0.061077338736913234
501241,1419,3,1419,field,Dr DY Patil Sports Academy,3,0,0.2826086956521739,0.5523465703971119,-0.269737874744938
501242,1414,6,6,field,Nehru Stadium,1414,1,0.42857142857142855,0.5151515151515151,-0.08658008658008659
501243,2,252,252,field,"Rajiv Gandhi International Stadium, Uppal",252,0,0.46494464944649444,0.45692883895131087,0.008015810495183573
501244,1,494,494,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.4659090909090909,0.026683501683501698
501245,6,129,129,bat,Eden Gardens,6,1,0.5151515151515151,0.5674603174603174,-0.052308802308802305
501246,3,252,252,field,Wankhede Stadium,3,1,0.5523465703971119,0.45692883895131087,0.09541773144580101
501247,1,1414,1414,bat,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.42857142857142855,0.06402116402116403
501248,494,1419,494,bat,"Punjab Cricket Association Stadium, Mohali",1419,0,0.4659090909090909,0.2826086956521739,0.183300395256917
501249,134,129,134,field,Sawai Mansingh Stadium,129,0,0.5063829787234042,0.5674603174603174,-0.061077338736913234
501250,2,1419,2,bat,"Rajiv Gandhi International Stadium, Uppal",1419,0,0.46494464944649444,0.2826086956521739,0.18233595379432055
501251,494,3,3,field,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.5523465703971119,-0.086437479488021
501252,134,1,1,field,Sawai Mansingh Stadium,1,0,0.5063829787234042,0.4925925925925926,0.013790386130811627
501253,129,252,129,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.45692883895131087,0.11053147850900658
501254,1414,494,494,field,Holkar Cricket Stadium,494,0,0.42857142857142855,0.4659090909090909,-0.037337662337662336
501255,1,6,1,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.5151515151515151,-0.022558922558922556
501256,3,2,2,bat,Wankhede Stadium,2,0,0.5523465703971119,0.46494464944649444,0.08740192095061744
501257,494,252,252,field,Himachal Pradesh Cricket Association Stadium,494,1,0.4659090909090909,0.45692883895131087,0.008980251957780017
501258,1414,134,1414,field,Holkar Cricket Stadium,1414,1,0.42857142857142855,0.5063829787234042,-0.07781155015197566
501259,1419,2,2,field,Dr DY Patil Sports Academy,2,0,0.2826086956521739,0.46494464944649444,-0.18233595379432055
501260,494,1,494,bat,Himachal Pradesh Cricket Association Stadium,494,1,0.4659090909090909,0.4925925925925926,-0.026683501683501698
501261,129,1414,129,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.42857142857142855,0.1388888888888889
501262,1419,6,6,field,Dr DY Patil Sports Academy,6,0,0.2826086956521739,0.5151515151515151,-0.23254281949934125
501263,3,134,3,bat,Wankhede Stadium,134,0,0.5523465703971119,0.5063829787234042,0.04596359167370767
501264,494,2,494,field,Himachal Pradesh Cricket Association Stadium,2,0,0.4659090909090909,0.46494464944649444,0.0009644414625964437
501265,252,1419,252,bat,Feroz Shah Kotla,1419,0,0.45692883895131087,0.2826086956521739,0.17432014329913698
501266,1,129,1,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.5674603174603174,-0.07486772486772486
501267,6,3,3,field,Eden Gardens,3,0,0.5151515151515151,0.5523465703971119,-0.03719505524559674
501268,1,129,129,field,Wankhede Stadium,129,0,0.4925925925925926,0.5674603174603174,-0.07486772486772486
501269,3,6,3,field,Wankhede Stadium,3,1,0.5523465703971119,0.5151515151515151,0.03719505524559674
501270,1,3,3,field,"MA Chidambaram Stadium, Chepauk",1,1,0.4925925925925926,0.5523465703971119,-0.0597539778045193
501271,129,1,129,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.4925925925925926,0.07486772486772486
548306,129,3,3,field,"MA Chidambaram Stadium, Chepauk",3,0,0.5674603174603174,0.5523465703971119,0.015113747063205563
548307,6,252,252,field,Eden Gardens,252,0,0.5151515151515151,0.45692883895131087,0.05822267620020427
548308,3,1419,3,field,Wankhede Stadium,1419,0,0.5523465703971119,0.2826086956521739,0.269737874744938
548309,134,494,494,field,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.4659090909090909,0.040473887814313325
548310,1,252,252,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.45692883895131087,0.035663753641281715
548311,2,129,2,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,129,0,0.46494464944649444,0.5674603174603174,-0.102515668013823
548312,134,6,6,field,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.5151515151515151,-0.008768536428110929
548313,1419,494,1419,bat,Subrata Roy Sahara Stadium,1419,1,0.2826086956521739,0.4659090909090909,-0.183300395256917
548314,2,3,2,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,3,0,0.46494464944649444,0.5523465703971119,-0.08740192095061744
548315,1,6,1,field,M Chinnaswamy Stadium,6,0,0.4925925925925926,0.5151515151515151,-0.022558922558922556
548316,252,129,252,field,Feroz Shah Kotla,252,1,0.45692883895131087,0.5674603174603174,-0.11053147850900658
548317,3,134,134,field,Wankhede Stadium,3,1,0.5523465703971119,0.5063829787234042,0.04596359167370767
548318,129,1,1,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.4925925925925926,0.07486772486772486
548319,494,1419,494,field,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.2826086956521739,0.183300395256917
548320,6,134,134,bat,Eden Gardens,6,1,0.5151515151515151,0.5063829787234042,0.008768536428110929
548321,252,2,2,bat,Feroz Shah Kotla,252,1,0.45692883895131087,0.46494464944649444,-0.008015810495183573
548322,1419,129,129,bat,Subrata Roy Sahara Stadium,1419,1,0.2826086956521739,0.5674603174603174,-0.28485162180814355
548323,6,494,6,field,Eden Gardens,494,0,0.5151515151515151,0.4659090909090909,0.049242424242424254
548324,1,134,134,bat,M Chinnaswamy Stadium,134,0,0.4925925925925926,0.5063829787234042,-0.013790386130811627
548325,3,252,252,field,Wankhede Stadium,252,0,0.5523465703971119,0.45692883895131087,0.09541773144580101
548326,134,2,2,bat,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.46494464944649444,0.04143832927690977
548327,1,1419,1419,bat,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.2826086956521739,0.2099838969404187
548328,494,6,494,bat,"Punjab Cricket Association Stadium, Mohali",6,0,0.4659090909090909,0.5151515151515151,-0.049242424242424254
548329,2,252,2,bat,"Rajiv Gandhi International Stadium, Uppal",252,0,0.46494464944649444,0.45692883895131087,0.008015810495183573
548330,129,1419,1419,field,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.2826086956521739,0.28485162180814355
548331,494,1,1,field,"Punjab Cricket Association Stadium, Mohali",1,0,0.4659090909090909,0.4925925925925926,-0.026683501683501698
548332,129,134,134,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.5063829787234042,0.061077338736913234
548333,252,1419,252,field,Feroz Shah Kotla,1419,0,0.45692883895131087,0.2826086956521739,0.17432014329913698
548334,3,494,3,bat,Wankhede Stadium,494,0,0.5523465703971119,0.4659090909090909,0.086437479488021
548335,2,6,6,field,Barabati Stadium,6,0,0.46494464944649444,0.5151515151515151,-0.0502068657050207
548336,134,1,134,field,Sawai Mansingh Stadium,1,0,0.5063829787234042,0.4925925925925926,0.013790386130811627
548337,1419,252,1419,bat,Subrata Roy Sahara Stadium,252,0,0.2826086956521739,0.45692883895131087,-0.17432014329913698
548339,494,3,494,bat,"Punjab Cricket Association Stadium, Mohali",3,0,0.4659090909090909,0.5523465703971119,-0.086437479488021
548341,1419,2,2,bat,Subrata Roy Sahara Stadium,2,0,0.2826086956521739,0.46494464944649444,-0.18233595379432055
548342,252,3,3,field,Feroz Shah Kotla,252,1,0.45692883895131087,0.5523465703971119,-0.09541773144580101
548343,129,494,494,bat,"MA Chidambaram Stadium, Chepauk",494,0,0.5674603174603174,0.4659090909090909,0.10155122655122656
548344,6,1,6,bat,Eden Gardens,6,1,0.5151515151515151,0.4925925925925926,0.022558922558922556
548345,252,134,252,bat,Feroz Shah Kotla,252,1,0.45692883895131087,0.5063829787234042,-0.04945413977209334
548346,3,2,3,field,Wankhede Stadium,3,1,0.5523465703971119,0.46494464944649444,0.08740192095061744
548347,129,6,129,bat,"MA Chidambaram Stadium, Chepauk",6,0,0.5674603174603174,0.5151515151515151,0.052308802308802305
548348,2,1419,2,bat,Barabati Stadium,2,1,0.46494464944649444,0.2826086956521739,0.18233595379432055
548349,134,252,134,bat,Sawai Mansingh Stadium,252,0,0.5063829787234042,0.45692883895131087,0.04945413977209334
548350,1,494,494,field,M Chinnaswamy Stadium,494,0,0.4925925925925926,0.4659090909090909,0.026683501683501698
548351,1419,3,3,bat,Subrata Roy Sahara Stadium,3,0,0.2826086956521739,0.5523465703971119,-0.269737874744938
548352,129,2,129,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.46494464944649444,0.102515668013823
548353,6,1419,6,bat,Eden Gardens,6,1,0.5151515151515151,0.2826086956521739,0.23254281949934125
548354,494,134,134,bat,"Punjab Cricket Association Stadium, Mohali",134,0,0.4659090909090909,0.5063829787234042,-0.040473887814313325
548355,3,129,3,field,Wankhede Stadium,3,1,0.5523465703971119,0.5674603174603174,-0.015113747063205563
548356,1,2,1,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.46494464944649444,0.027647943146098142
548357,252,6,252,bat,Feroz Shah Kotla,6,0,0.45692883895131087,0.5151515151515151,-0.05822267620020427
548358,1419,134,1419,bat,Subrata Roy Sahara Stadium,134,0,0.2826086956521739,0.5063829787234042,-0.22377428307123032
548359,2,494,2,field,"Rajiv Gandhi International Stadium, Uppal",494,0,0.46494464944649444,0.4659090909090909,-0.0009644414625964437
548360,3,1,1,field,Wankhede Stadium,1,0,0.5523465703971119,0.4925925925925926,0.0597539778045193
548361,134,129,129,field,Sawai Mansingh Stadium,129,0,0.5063829787234042,0.5674603174603174,-0.061077338736913234
548362,1419,1,1419,field,Subrata Roy Sahara Stadium,1,0,0.2826086956521739,0.4925925925925926,-0.2099838969404187
548363,6,3,3,bat,Eden Gardens,3,0,0.5151515151515151,0.5523465703971119,-0.03719505524559674
548364,129,252,129,field,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.45692883895131087,0.11053147850900658
548365,134,1419,134,bat,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.2826086956521739,0.22377428307123032
548366,494,2,2,bat,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.46494464944649444,0.0009644414625964437
548367,1,3,3,field,M Chinnaswamy Stadium,3,0,0.4925925925925926,0.5523465703971119,-0.0597539778045193
548368,6,129,129,field,Eden Gardens,129,0,0.5151515151515151,0.5674603174603174,-0.052308802308802305
548369,252,494,494,bat,Feroz Shah Kotla,252,1,0.45692883895131087,0.4659090909090909,-0.008980251957780017
548370,3,6,3,field,Wankhede Stadium,6,0,0.5523465703971119,0.5151515151515151,0.03719505524559674
548371,494,129,494,field,Himachal Pradesh Cricket Association Stadium,494,1,0.4659090909090909,0.5674603174603174,-0.10155122655122656
548372,252,1,252,field,Feroz Shah Kotla,1,0,0.45692883895131087,0.4925925925925926,-0.035663753641281715
548373,2,134,134,bat,"Rajiv Gandhi International Stadium, Uppal",2,1,0.46494464944649444,0.5063829787234042,-0.04143832927690977
548374,494,252,252,field,Himachal Pradesh Cricket Association Stadium,252,0,0.4659090909090909,0.45692883895131087,0.008980251957780017
548375,1419,6,6,bat,Subrata Roy Sahara Stadium,6,0,0.2826086956521739,0.5151515151515151,-0.23254281949934125
548376,2,1,1,field,"Rajiv Gandhi International Stadium, Uppal",2,1,0.46494464944649444,0.4925925925925926,-0.027647943146098142
548377,134,3,134,bat,Sawai Mansingh Stadium,3,0,0.5063829787234042,0.5523465703971119,-0.04596359167370767
548378,252,6,6,bat,Subrata Roy Sahara Stadium,6,0,0.45692883895131087,0.5151515151515151,-0.05822267620020427
548379,129,3,3,field,M Chinnaswamy Stadium,129,1,0.5674603174603174,0.5523465703971119,0.015113747063205563
548380,252,129,252,field,"MA Chidambaram Stadium, Chepauk",129,0,0.45692883895131087,0.5674603174603174,-0.11053147850900658
548381,6,129,129,bat,"MA Chidambaram Stadium, Chepauk",6,1,0.5151515151515151,0.5674603174603174,-0.052308802308802305
597998,6,252,6,field,Eden Gardens,6,1,0.5151515151515151,0.45692883895131087,0.05822267620020427
597999,1,3,3,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.5523465703971119,-0.0597539778045193
598000,2,1419,1419,field,"Rajiv Gandhi International Stadium, Uppal",2,1,0.46494464944649444,0.2826086956521739,0.18233595379432055
598001,252,134,134,bat,Feroz Shah Kotla,134,0,0.45692883895131087,0.5063829787234042,-0.04945413977209334
598002,129,3,3,bat,"MA Chidambaram Stadium, Chepauk",3,0,0.5674603174603174,0.5523465703971119,0.015113747063205563
598003,1419,494,1419,bat,Subrata Roy Sahara Stadium,494,0,0.2826086956521739,0.4659090909090909,-0.183300395256917
598004,2,1,1,bat,"Rajiv Gandhi International Stadium, Uppal",1,0,0.46494464944649444,0.4925925925925926,-0.027647943146098142
598005,134,6,6,field,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.5151515151515151,-0.008768536428110929
598006,3,252,3,bat,Wankhede Stadium,3,1,0.5523465703971119,0.45692883895131087,0.09541773144580101
598007,494,129,129,field,"Punjab Cricket Association Stadium, Mohali",129,0,0.4659090909090909,0.5674603174603174,-0.10155122655122656
598008,1,6,1,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.5151515151515151,-0.022558922558922556
598009,1419,134,134,bat,Subrata Roy Sahara Stadium,1419,1,0.2826086956521739,0.5063829787234042,-0.22377428307123032
598010,252,2,252,bat,Feroz Shah Kotla,2,0,0.45692883895131087,0.46494464944649444,-0.008015810495183573
598011,3,1419,3,bat,Wankhede Stadium,3,1,0.5523465703971119,0.2826086956521739,0.269737874744938
598012,129,1,129,field,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.4925925925925926,0.07486772486772486
598013,6,2,6,bat,Eden Gardens,6,1,0.5151515151515151,0.46494464944649444,0.0502068657050207
598014,134,494,134,field,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.4659090909090909,0.040473887814313325
598015,129,1419,1419,bat,"MA Chidambaram Stadium, Chepauk",1419,0,0.5674603174603174,0.2826086956521739,0.28485162180814355
598016,494,6,6,field,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.5151515151515151,-0.049242424242424254
598017,1,252,1,field,M Chinnaswamy Stadium,252,0,0.4925925925925926,0.45692883895131087,0.035663753641281715
598018,1419,2,1419,field,Maharashtra Cricket Association Stadium,2,0,0.2826086956521739,0.46494464944649444,-0.18233595379432055
598019,134,3,134,bat,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.5523465703971119,-0.04596359167370767
598020,252,129,129,bat,Feroz Shah Kotla,129,0,0.45692883895131087,0.5674603174603174,-0.11053147850900658
598021,2,494,494,bat,"Rajiv Gandhi International Stadium, Uppal",2,1,0.46494464944649444,0.4659090909090909,-0.0009644414625964437
598022,6,129,6,bat,Eden Gardens,129,0,0.5151515151515151,0.5674603174603174,-0.052308802308802305
598023,1,134,1,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.5063829787234042,-0.013790386130811627
598024,252,3,3,bat,Feroz Shah Kotla,252,1,0.45692883895131087,0.5523465703971119,-0.09541773144580101
598025,494,1419,494,field,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.2826086956521739,0.183300395256917
598026,129,134,134,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.5063829787234042,0.061077338736913234
598027,1,1419,1419,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.2826086956521739,0.2099838969404187
598028,494,252,252,field,Himachal Pradesh Cricket Association Stadium,494,1,0.4659090909090909,0.45692883895131087,0.008980251957780017
598029,6,3,6,bat,Eden Gardens,3,0,0.5151515151515151,0.5523465703971119,-0.03719505524559674
598030,129,2,2,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.46494464944649444,0.102515668013823
598031,6,494,494,bat,Eden Gardens,6,1,0.5151515151515151,0.4659090909090909,0.049242424242424254
598032,134,2,2,bat,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.46494464944649444,0.04143832927690977
598033,3,1,3,bat,Wankhede Stadium,3,1,0.5523465703971119,0.4925925925925926,0.0597539778045193
598034,129,6,6,field,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.5151515151515151,0.052308802308802305
598035,252,1419,1419,field,Shaheed Veer Narayan Singh International Stadium,252,1,0.45692883895131087,0.2826086956521739,0.17432014329913698
598036,134,1,134,field,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.4925925925925926,0.013790386130811627
598037,3,494,3,bat,Wankhede Stadium,3,1,0.5523465703971119,0.4659090909090909,0.086437479488021
598038,1419,129,129,bat,Subrata Roy Sahara Stadium,129,0,0.2826086956521739,0.5674603174603174,-0.28485162180814355
598039,2,3,3,bat,"Rajiv Gandhi International Stadium, Uppal",2,1,0.46494464944649444,0.5523465703971119,-0.08740192095061744
598040,252,6,6,bat,Shaheed Veer Narayan Singh International Stadium,252,1,0.45692883895131087,0.5151515151515151,-0.05822267620020427
598041,129,494,129,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.4659090909090909,0.10155122655122656
598042,1419,1,1,bat,Subrata Roy Sahara Stadium,1,0,0.2826086956521739,0.4925925925925926,-0.2099838969404187
598043,6,134,134,bat,Eden Gardens,6,1,0.5151515151515151,0.5063829787234042,0.008768536428110929
598044,2,252,252,bat,"Rajiv Gandhi International Stadium, Uppal",2,1,0.46494464944649444,0.45692883895131087,0.008015810495183573
598045,1,494,494,field,M Chinnaswamy Stadium,494,0,0.4925925925925926,0.4659090909090909,0.026683501683501698
598046,3,129,3,bat,Wankhede Stadium,3,1,0.5523465703971119,0.5674603174603174,-0.015113747063205563
598047,134,1419,1419,bat,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.2826086956521739,0.22377428307123032
598048,1,2,2,bat,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.46494464944649444,0.027647943146098142
598049,134,252,252,bat,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.45692883895131087,0.04945413977209334
598050,3,6,3,bat,Wankhede Stadium,3,1,0.5523465703971119,0.5151515151515151,0.03719505524559674
598051,2,129,2,field,"Rajiv Gandhi International Stadium, Uppal",129,0,0.46494464944649444,0.5674603174603174,-0.102515668013823
598052,494,134,134,field,"Punjab Cricket Association Stadium, Mohali",134,0,0.4659090909090909,0.5063829787234042,-0.040473887814313325
598053,1419,6,6,bat,Subrata Roy Sahara Stadium,6,0,0.2826086956521739,0.5151515151515151,-0.23254281949934125
598054,252,1,252,field,Feroz Shah Kotla,1,0,0.45692883895131087,0.4925925925925926,-0.035663753641281715
598055,1419,3,1419,bat,Subrata Roy Sahara Stadium,3,0,0.2826086956521739,0.5523465703971119,-0.269737874744938
598056,494,2,494,field,"Punjab Cricket Association Stadium, Mohali",2,0,0.4659090909090909,0.46494464944649444,0.0009644414625964437
598057,6,1,6,field,JSCA International Stadium Complex,6,1,0.5151515151515151,0.4925925925925926,0.022558922558922556
598058,134,129,134,field,Sawai Mansingh Stadium,134,1,0.5063829787234042,0.5674603174603174,-0.061077338736913234
598059,252,494,494,field,Feroz Shah Kotla,494,0,0.45692883895131087,0.4659090909090909,-0.008980251957780017
598060,3,2,2,bat,Wankhede Stadium,3,1,0.5523465703971119,0.46494464944649444,0.08740192095061744
598061,6,1419,6,field,JSCA International Stadium Complex,1419,0,0.5151515151515151,0.2826086956521739,0.23254281949934125
598062,129,252,129,bat,"MA Chidambaram Stadium, Chepauk",129,1,0.5674603174603174,0.45692883895131087,0.11053147850900658
598063,3,134,134,field,Wankhede Stadium,3,1,0.5523465703971119,0.5063829787234042,0.04596359167370767
598064,494,1,494,field,"Punjab Cricket Association Stadium, Mohali",494,1,0.4659090909090909,0.4925925925925926,-0.026683501683501698
598065,2,134,2,bat,"Rajiv Gandhi International Stadium, Uppal",2,1,0.46494464944649444,0.5063829787234042,-0.04143832927690977
598066,494,3,3,field,Himachal Pradesh Cricket Association Stadium,494,1,0.4659090909090909,0.5523465703971119,-0.086437479488021
598067,1419,252,1419,bat,Subrata Roy Sahara Stadium,1419,1,0.2826086956521739,0.45692883895131087,-0.17432014329913698
598068,1,129,129,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.5674603174603174,-0.07486772486772486
598069,2,6,6,bat,"Rajiv Gandhi International Stadium, Uppal",2,1,0.46494464944649444,0.5151515151515151,-0.0502068657050207
598070,129,3,129,bat,Feroz Shah Kotla,129,1,0.5674603174603174,0.5523465703971119,0.015113747063205563
598071,134,2,2,bat,Feroz Shah Kotla,134,1,0.5063829787234042,0.46494464944649444,0.04143832927690977
598072,3,134,134,bat,Eden Gardens,3,1,0.5523465703971119,0.5063829787234042,0.04596359167370767
598073,129,3,3,bat,Eden Gardens,3,0,0.5674603174603174,0.5523465703971119,0.015113747063205563
729279,3,6,6,bat,Sheikh Zayed Stadium,6,0,0.5523465703971119,0.5151515151515151,0.03719505524559674
729281,252,1,1,field,Sharjah Cricket Stadium,1,0,0.45692883895131087,0.4925925925925926,-0.035663753641281715
729283,129,494,129,bat,Sheikh Zayed Stadium,494,0,0.5674603174603174,0.4659090909090909,0.10155122655122656
729285,2,134,134,field,Sheikh Zayed Stadium,134,0,0.46494464944649444,0.5063829787234042,-0.04143832927690977
729287,1,3,1,field,Dubai International Cricket Stadium,1,1,0.4925925925925926,0.5523465703971119,-0.0597539778045193
729289,6,252,6,bat,Dubai International Cricket Stadium,252,0,0.5151515151515151,0.45692883895131087,0.05822267620020427
729291,134,494,494,field,Sharjah Cricket Stadium,494,0,0.5063829787234042,0.4659090909090909,0.040473887814313325
729293,129,252,129,bat,Sheikh Zayed Stadium,129,1,0.5674603174603174,0.45692883895131087,0.11053147850900658
729295,494,2,2,field,Sharjah Cricket Stadium,494,1,0.4659090909090909,0.46494464944649444,0.0009644414625964437
729297,134,129,134,field,Dubai International Cricket Stadium,129,0,0.5063829787234042,0.5674603174603174,-0.061077338736913234
729299,1,6,1,field,Sharjah Cricket Stadium,6,0,0.4925925925925926,0.5151515151515151,-0.022558922558922556
729301,2,252,2,bat,Dubai International Cricket Stadium,2,1,0.46494464944649444,0.45692883895131087,0.008015810495183573
729303,129,3,3,bat,Dubai International Cricket Stadium,129,1,0.5674603174603174,0.5523465703971119,0.015113747063205563
729305,134,1,134,field,Sheikh Zayed Stadium,134,1,0.5063829787234042,0.4925925925925926,0.013790386130811627
729307,6,494,6,field,Sheikh Zayed Stadium,494,0,0.5151515151515151,0.4659090909090909,0.049242424242424254
729309,252,3,3,bat,Sharjah Cricket Stadium,252,1,0.45692883895131087,0.5523465703971119,-0.09541773144580101
729311,2,129,2,bat,Sharjah Cricket Stadium,129,0,0.46494464944649444,0.5674603174603174,-0.102515668013823
729313,494,1,494,field,Dubai International Cricket Stadium,494,1,0.4659090909090909,0.4925925925925926,-0.026683501683501698
729315,6,134,134,bat,Sheikh Zayed Stadium,134,0,0.5151515151515151,0.5063829787234042,0.008768536428110929
729317,3,2,3,field,Dubai International Cricket Stadium,2,0,0.5523465703971119,0.46494464944649444,0.08740192095061744
733971,129,6,129,bat,JSCA International Stadium Complex,129,1,0.5674603174603174,0.5151515151515151,0.052308802308802305
733973,3,494,494,bat,Wankhede Stadium,3,1,0.5523465703971119,0.4659090909090909,0.086437479488021
733975,252,134,134,field,Feroz Shah Kotla,134,0,0.45692883895131087,0.5063829787234042,-0.04945413977209334
733977,1,2,1,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.46494464944649444,0.027647943146098142
733979,134,6,6,field,"Sardar Patel Stadium, Motera",134,1,0.5063829787234042,0.5151515151515151,-0.008768536428110929
733981,252,129,129,field,Feroz Shah Kotla,129,0,0.45692883895131087,0.5674603174603174,-0.11053147850900658
733983,3,1,1,field,Wankhede Stadium,3,1,0.5523465703971119,0.4925925925925926,0.0597539778045193
733985,252,6,252,bat,Feroz Shah Kotla,6,0,0.45692883895131087,0.5151515151515151,-0.05822267620020427
733987,494,129,129,field,Barabati Stadium,494,1,0.4659090909090909,0.5674603174603174,-0.10155122655122656
733989,134,2,134,field,"Sardar Patel Stadium, Motera",2,0,0.5063829787234042,0.46494464944649444,0.04143832927690977
733991,1,494,1,field,M Chinnaswamy Stadium,494,0,0.4925925925925926,0.4659090909090909,0.026683501683501698
733993,252,2,2,field,Feroz Shah Kotla,2,0,0.45692883895131087,0.46494464944649444,-0.008015810495183573
733995,3,129,129,field,Wankhede Stadium,129,0,0.5523465703971119,0.5674603174603174,-0.015113747063205563
733997,494,6,6,field,Barabati Stadium,6,0,0.4659090909090909,0.5151515151515151,-0.049242424242424254
733999,1,134,1,bat,M Chinnaswamy Stadium,134,0,0.4925925925925926,0.5063829787234042,-0.013790386130811627
734001,2,3,2,bat,"Rajiv Gandhi International Stadium, Uppal",3,0,0.46494464944649444,0.5523465703971119,-0.08740192095061744
734003,129,134,134,bat,JSCA International Stadium Complex,129,1,0.5674603174603174,0.5063829787234042,0.061077338736913234
734005,1,252,252,field,M Chinnaswamy Stadium,1,1,0.4925925925925926,0.45692883895131087,0.035663753641281715
734007,2,494,494,field,"Rajiv Gandhi International Stadium, Uppal",494,0,0.46494464944649444,0.4659090909090909,-0.0009644414625964437
734009,6,3,6,field,Barabati Stadium,6,1,0.5151515151515151,0.5523465703971119,-0.03719505524559674
734011,134,252,252,field,"Sardar Patel Stadium, Motera",134,1,0.5063829787234042,0.45692883895131087,0.04945413977209334
734013,129,1,129,bat,JSCA International Stadium Complex,1,0,0.5674603174603174,0.4925925925925926,0.07486772486772486
